,Date,news
412,23-03-2020,New Zealand prepares to enter lockdown as coronavirus cases double
413,23-03-2020,Canada first nation to pull out of Tokyo 2020 Olympics amid COVID-19 pandemic
414,23-03-2020,"Lockdown in West Bengal: From 5pm today, government to shut down non-essentials"
415,23-03-2020,Covid-19: Pakistan's worst-hit Sindh province imposes 15-day lockdown
416,22-03-2020,"Covid-19: 4 states seal borders, Rajasthan orders lockdown"
417,22-03-2020,Railway spread 1918 flu pandemic in India
418,22-03-2020,Auto drivers ferry labourers to MP after lockdown in city
419,22-03-2020,The internet is critical to navigating this pandemic
420,22-03-2020,Telangana to perform homams for early control of Covid-19 pandemic
421,22-03-2020,"Alexa, what is coronavirus? This is what smart speakers reportedly say about the pandemic"
422,22-03-2020,Social distancing has Serena Williams 'on edge' amid coronavirus pandemic
423,21-03-2020,When the balcony is your best friend in times of a pandemic
424,21-03-2020,When the balcony is your best friend in times of a pandemic
425,21-03-2020,"Stimulus hope pulls up sensex by 1,628 points"
426,21-03-2020,"India joins hands with NZ, Vietnam, S Korea to combat pandemic"
427,21-03-2020,Complete lockdown of Nagpur till March 31
428,20-03-2020,"Sensex swings 2,600 pts, closes at over 3-year low"
429,20-03-2020,Learning apps help beat school lockdown amid Covid-19 fears in Nagpur
430,20-03-2020,Telangana students brave pandemic to appear for SSC exam
431,20-03-2020,Covid-19: Karimnagar in virtual lockdown for health check
432,20-03-2020,PC: Declare 4-week national lockdown
433,19-03-2020,"Sensex tanks 1710 on virus, NPA fears"
434,19-03-2020,"Partial lockdown in city, panic button pressed"
435,19-03-2020,Maharashtra mantralaya lockdown due to Covid-19 hits egg export from Namakkal hard
436,19-03-2020,Pandemic puts brakes on big fat destination weddings in Rajasthan
437,19-03-2020,"Army reports its first case, Ladakh centre under lockdown"
438,18-03-2020,"Now, it is a total lockdown at Bengaluru’s apartment complexes"
439,18-03-2020,"Now, it is a total lockdown at Bengaluru’s apartment complexes"
440,18-03-2020,"At central jail, a lockdown of a different kind"
441,18-03-2020,"Sensex sheds 811 points, Nifty closes below 9k 1st time in 3 yrs"
442,18-03-2020,Kolkata: Coronavirus lockdown fear sets off panic buying of staple items
443,17-03-2020,"Sensex falls 2,713 points, 2nd biggest drop ever; has lost 24% in a month"
444,17-03-2020,"Sensex falls 2,713 pts, 2nd biggest drop ever; has lost 24% in a month"
445,17-03-2020,"Lockdown Day 1: Apprehension, caution and questions"
446,16-03-2020,​​Coronavirus alert: Telangana and Andhra Pradesh enter lockdown mode
447,16-03-2020,Coronavirus scare: Tata Motors’ office staff in Pune to work from home
448,16-03-2020,Garbage left behind after Tata Power works
449,15-03-2020,Pandemic spanner in Yogi@3 mega event?
450,15-03-2020,February automobile sales down 12.4% in Gujarat
451,14-03-2020,Coronavirus scare: Chinese lockdown hits artificial gem cutters in Trichy
452,13-03-2020,"Delhi theatre lockdown more bad news for Bollywood, 'Sooryavanshi' pushed indefinitely"
453,13-03-2020,'Fast and Furious 9' release date pushed to April 2021 amid coronavirus pandemic concerns
454,13-03-2020,"World War C: Sensex crashes 2919 pts, by far its worst ever"
455,12-03-2020,"Coronavirus: No lockdown needed, says Gujarat Deputy chief minister"
456,12-03-2020,Pandemic SOP issued for IT sector
457,12-03-2020,"Official, activist war over alleged encroachment"
458,12-03-2020,"Tug of war between Shivraj, Narottam for top post"
459,12-03-2020,Why a dhaba figured in coronavirus war
460,11-03-2020,"Now, five coronavirus cases confirmed in Maharashtra, Kerala put under lockdown"
461,11-03-2020,"Now, five coronavirus cases confirmed in Maharashtra, Kerala put under lockdown"
462,11-03-2020,"Covid-19 scare: Hundreds of Telangana, Andhra Pradesh students stranded as Italy on lockdown"
463,11-03-2020,"Covid-19 scare: Hundreds of Telangana, Andhra Pradesh students stranded as Italy on lockdown"
464,11-03-2020,"Covid-19 scare: Hundreds of Telangana, Andhra Pradesh students stranded as Italy on lockdown"
465,11-03-2020,"Covid-19 scare: Hundreds of Telangana, Andhra Pradesh students stranded as Italy on lockdown"
466,11-03-2020,"18 new coronavirus cases across India, Kerala put under lockdown"
467,11-03-2020,Olympic Flame lighting ceremony to be held under virus lockdown
468,11-03-2020,Kerala on a war footing as coronavirus cases rise to 14
469,11-03-2020,"Sensex, Nifty turn volatile as coronavirus continues to spread"
470,10-03-2020,Impact corona: Pandemic movies find new audience
471,10-03-2020,Impact corona: Pandemic movies find new audience
472,10-03-2020,"1942, a horror story: Sensex suffers worst 1-day loss ever"
473,09-03-2020,Bengaluru’s renovated memorial chronicles the heroic tales of animals of war
474,09-03-2020,Bengaluru’s renovated memorial chronicles the heroic tales of animals of war
475,08-03-2020,"Covid-19 has still not reached pandemic levels, say scientists"
476,07-03-2020,#Coronavirus: Plotting a pandemic
477,07-03-2020,Tata Sons board tilts towards bid to acquire Air India
478,07-03-2020,"Sensex tanks 894 pts to 5-month low of 37,577"
479,07-03-2020,"BJP, Congress in a war of words over handling of Covid-19 crisis"
480,05-03-2020,Police foil hack of Rs 200 crore on Tata Sons account
481,05-03-2020,"Sensex, Nifty inch higher, virus fears limit gains"
482,04-03-2020,War of words over Lalit Modi in House
483,04-03-2020,Coronavirus scare: Sanitisation operations start on war footing in Hyderabad
484,03-03-2020,"Sensex seesaws 1,300 pts on Covid-19"
485,03-03-2020,"Delhi: IGL will make gas meters, lines up Rs 1,100 crore war chest"
486,30-04-2020,"Lockdown blues at veg markets, haats in Bihar"
487,30-04-2020,Complete lockdown for 48 hours in Narasaraopet
488,30-04-2020,Lockdown struggle: Women juggle work from & at home
489,30-04-2020,Jaipur: Fake online sites selling liquor dupe many during lockdown
490,30-04-2020,‘Use lockdown opportunity to quit tobacco’
491,30-04-2020,Vehicles breaking lockdown rules will be impounded: Gujarat DGP
492,30-04-2020,Vadodara: Communal harmony is the key during lockdown
493,30-04-2020,Tallah ROB razed in lockdown lull
494,30-04-2020,"Amid cancellation rumours, CBSE clarifies it will hold boards after lockdown is lifted"
495,30-04-2020,Karnataka: App to help fest in times of lockdown
496,30-04-2020,Doctor offers free consultation during lockdown
497,30-04-2020,Central Railway takes to Zoom to boost parcel traffic amid lockdown
498,30-04-2020,"Coimbatore: Contests go virtual to keep children, youth engaged during lockdown"
499,30-04-2020,"Increased resting, social media usage during lockdown an escape mechanism: GIM researchers"
500,30-04-2020,Has lockdown worked? Answer lies in sewage
501,30-04-2020,Lockdown hits collection of mining revenue in April
502,30-04-2020,79% people want lockdown lifted in dists with no Covid-19 cases after April 14
503,30-04-2020,No takers for social distancing in Salem after total lockdown ends
504,30-04-2020,Shortage of blood as lockdown shuts donation camps
505,30-04-2020,Disregard for lockdown norms triggers clusters in Chennai
506,30-04-2020,Kudumbashree micro enterprises hit by lockdown
507,30-04-2020,Eighth liquor shop burgled during lockdown in Nagpur
508,30-04-2020,Observe restraint while enforcing lockdown rules: Home minister to police officials
509,30-04-2020,Lockdown violations a worry at Sonari area in Steel City
510,30-04-2020,Tata hosp is first pvt Covid testing centre in state
511,29-04-2020,Kitchen hacks to keep your plants pest-free during the lockdown
512,29-04-2020,Kitchen hacks to keep your plants pest-free during the lockdown
513,29-04-2020,#LockdownWedding: 'Bigg Boss 2' winner Ashutosh Kaushik ties the knot in Noida amidst lockdown
514,29-04-2020,Industrialists seek easing of lockdown
515,29-04-2020,BSE commex segment to test negative crude price
516,29-04-2020,Parties for staggered exit from lockdown
517,29-04-2020,100 unidentified people booked for violating lockdown rules
518,29-04-2020,Uttar Pradesh: Kitchen gardening on terrace helps beat lockdown anxiety
519,29-04-2020,"Gloom and doom across industry, as Uttarakhand body estimates Rs 5,000 crore losses due to lockdown"
520,29-04-2020,Lockdown adds Rs 132 crore to AP Transco savings
521,29-04-2020,Air ticket prices may surge post lockdown
522,29-04-2020,Garbage output dips 40% in city due to pandemic
523,29-04-2020,Rajasthan: Lockdown forces zoo officials to source buffalo meat for big cats
524,29-04-2020,‘ Atrocities against dalits continue under lockdown too’
525,29-04-2020,Karnataka: Cop celebrates birthday violating lockdown norms
526,29-04-2020,"90 fishermen embark on 1,000km voyage to escape lockdown in Tamil Nadu"
527,29-04-2020,Farming fad during lockdown in Kannur
528,29-04-2020,"Lockdown no excuse, fitness lovers enjoying home workouts"
529,29-04-2020,Stranded Kashmiri students feel jittery amid lockdown
530,29-04-2020,Maharashtra: Poachers take cover of lockdown to kill wild animals; 12 held
531,29-04-2020,"Goa: Since lockdown began, nearly a thousand violations a day, almost 2,000 fined for spitting"
532,29-04-2020,Nashik RTO misses revenue of Rs 22 crore following Covid-19 lockdown
533,29-04-2020,Ganga water turns cleaner in Patna during lockdown
534,29-04-2020,PIL seeks panel to assess lockdown impact on economy
535,29-04-2020,Lockdown relaxation likely in 15 containment areas in Bhopal: Collector
536,29-04-2020,"Over 10,000 people arrested in Uttarakhand in over one month for defying lockdown"
537,29-04-2020,‘Disregard to lockdown rules a stress trigger’
538,29-04-2020,"Lockdown hits production of Buransh squash, livelihood of many affected"
539,29-04-2020,Culinary newbies hit the kitchen to beat lockdown blues
540,29-04-2020,Worm-infested food for railways’ lockdown heroes
541,29-04-2020,Andhra Pradesh to follow Centre call on lockdown
542,29-04-2020,Dementia care doubly difficult amid pandemic in Vizag
543,29-04-2020,Lockdown violators in city placed in quarantine
544,29-04-2020,This ‘Akashvani’ warns lockdown violators to get off south Delhi roads
545,28-04-2020,From nourishing hair spas to facials and pedicures: Pamper yourself while under lockdown
546,28-04-2020,Veteran actress Salma Agha asks fans to stay indoors and follow lockdown to fight COVID-19; watch the video here
547,28-04-2020,Lockdown turns profitable for KMF’s Dharwad unit
548,28-04-2020,Tiger tracker makes VTR his home amid lockdown
549,28-04-2020,"Longer wait, fewer tables, masks: Dining out to be a changed, quick affair after lockdown"
550,28-04-2020,"Over 6,000 calls seeking medical emergency passes in Dakshina Kannada district during lockdown"
551,28-04-2020,Ludhiana: Lockdown forces many to sell vegetables to earn a living
552,28-04-2020,Lockdown spurs cops into action in virtual world
553,28-04-2020,Cops log in Twitter-verse to check fake news on pandemic
554,28-04-2020,Trains to follow isolation norms even after lockdown
555,28-04-2020,Tamil Nadu government not in a hurry to lift lockdown fully
556,28-04-2020,Tamil Nadu government not in a hurry to lift lockdown fully
557,28-04-2020,"Uttar Pradesh: Stocks piling up, mills and sugarcane growers hit hard by lockdown"
558,28-04-2020,Stranded Nepalese workers’ wait to return home prolongs as Nepal extends lockdown
559,28-04-2020,"Skill training, match practice take a hit for Uttarakhand’s sportspersons during lockdown"
560,28-04-2020,Extend lockdown till December: T Jagga Reddy
561,28-04-2020,Ashok Gehlot to PM: States should decide on lockdown relaxations
562,28-04-2020,Hyderabad: Hussainsagar turns healthier post lockdown
563,28-04-2020,"Amid pandemic fears, Mysuru on alert for dengue"
564,28-04-2020,Haridwar residents unhappy with lockdown restrictions that ignore citizen’s problems
565,28-04-2020,Madhya Pradesh CM asks officials to prepare lockdown phase-out plan
566,28-04-2020,Lodha sells 300 property units in Mumbai region after lockdown
567,28-04-2020,"‘Expert advice, curbs’ relook needed for lockdown exit’"
568,28-04-2020,Location and lockdown keep help out of Vavurla’s reach
569,28-04-2020,Visakhapatnam: No relaxation of lockdown in containment zones till May 3
570,28-04-2020,Kerala: No lockdown misery for Mangalamkunnu elephants
571,28-04-2020,CRPF roped in to help enforce lockdown in Ranchi
572,28-04-2020,Cyber crooks play on corona pandemic panic
573,28-04-2020,Andhra Pradesh: Electricity staff emerge as lockdown heroes
574,28-04-2020,Vijayawada police net Rs 3.2 crore as fine amid lockdown
575,28-04-2020,Andhra Pradesh: Hooch brewers brave lockdown for profit
576,28-04-2020,effects of lockdown
577,28-04-2020,Tamil Nadu for staggered lockdown exit after May 3
578,28-04-2020,Tamil Nadu for staggered lockdown exit after May 3
579,28-04-2020,Remote pacemakers ensure doctors don’t skip a beat during lockdown
580,28-04-2020,CM’s task force: Ease lockdown to save Punjab economy
581,27-04-2020,#IndoorRun: Even lockdown can’t stop these running enthusiasts
582,27-04-2020,#IndoorRun: Even lockdown can’t stop these running enthusiasts
583,27-04-2020,FIR against 155 for violating lockdown in Nalanda
584,27-04-2020,Enjoy virtual tour of city zoo amid lockdown
585,27-04-2020,Lockdown intensified in Krishna Lanka
586,27-04-2020,Lockdown revives hunting instincts of Vishwamitri crocs
587,27-04-2020,Mundhe’s War Room is the nerve centre driving city’s corona response
