,Date,news
1573,30-09-2021,"Revanth sounds war siren, plans 65-day agitation plan"
1574,29-09-2021,"If US had kept 2,500 troops in Afghanistan, war would result: White House"
1575,28-09-2021,Mumbai: Number of elderly ending lives soars 31% in pandemic year
1576,27-09-2021,No turf war between three pillars of democracy: Union minister for law and justice Kiren Rijiju
1577,27-09-2021,PM lauds UP principal who got 600 ‘divyang’ kids enrolled in school during pandemic
1578,27-09-2021,"No turf war among judiciary, legislature and executive: Kiren Rijiju"
1579,26-09-2021,Mumbai: Automobile designer Dilip Chhabria’s son Bonito Chhabria arrested
1580,26-09-2021,Gujarat: Industries seek a cap on water charges amid pandemic blues
1581,25-09-2021,"Mumbai: Tata Power installs 20,000 smart meters, eyes 1 lakh by 2023"
1582,25-09-2021,Sensex at sixty
1583,25-09-2021,Sensex at sixty
1584,25-09-2021,HC allows 40% discount to girl who can’t pay school fee due to pandemic
1585,24-09-2021,US Fed’s clarity on tapering takes sensex close to 60k
1586,24-09-2021,Delhi-NCR: Classes home-delivered for tiny tots as pandemic takes the play out of school
1587,24-09-2021,Delhi-NCR: Classes home-delivered for tiny tots as pandemic takes the play out of school
1588,24-09-2021,Twist in tail: Lockdown pets abandoned
1589,23-09-2021,Pakistan PM Imran Khan warns of a civil war in Afghanistan
1590,23-09-2021,"As the pandemic make handloom popular, youngsters fall in love with Indian weaves"
1591,23-09-2021,"‘Digital revolution triggered by the pandemic a boon, will stay’"
1592,22-09-2021,Maharashtra: Governor B S Koshyari & CM Uddhav Thackeray engage in letter war over crime against women
1593,22-09-2021,21L new investors on BSE in a year
1594,22-09-2021,Army expedition to mark golden jubilee of 1971 war
1595,22-09-2021,Pandemic manpower crunch hits Kolkata Municipal Corporation’s desiltation drive
1596,22-09-2021,Haryana ministers received SUVs during lockdown
1597,21-09-2021,Pandemic study reveals lack of trained health personnel
1598,21-09-2021,"Goa: Enrolment for Classes I-VII dipped by 3,000 in pandemic year"
1599,21-09-2021,"Cops deny Somaiya entry into Kolhapur, war of words erupts"
1600,20-09-2021,Mega war on vector-borne diseases today in Ahmedabad
1601,20-09-2021,"After pandemic lull, Hyderabad bids Ganesha a grand adieu"
1602,20-09-2021,"Buoyed by pandemic push, e-tailers eye east"
1603,20-09-2021,"Chandigarh: When pandemic came, recovery of stolen items plunged to a new low"
1604,20-09-2021,Kolkata: Workshop trains priests on safe Puja rituals in pandemic times
1605,20-09-2021,Justin Trudeau future on the line as Canadians vote in pandemic election
1606,20-09-2021,Kerala: Strict lockdown restrictions in wards having WIPR above 10
1607,19-09-2021,Mumbai: Helpline to guide workers to get unpaid lockdown dues
1608,19-09-2021,Tipplers crowd Tasmac shops ahead of complete lockdown in Coimbatore
1609,19-09-2021,Gzb saw 57% dip in crimes against women in pandemic year
1610,18-09-2021,Pandemic fear: College hostels in Coimbatore under scanner
1611,17-09-2021,Inflation seen easing to 4% by FY24: RBI deputy governor
1612,17-09-2021,Pune: Wada occupants try to hold on to traditions during pandemic
1613,17-09-2021,"In lockdown yr, bank frauds went up from 0 to 215 in Gzb"
1614,16-09-2021,Tata Sons denies management rejig plan
1615,16-09-2021,Tata Consumer Products to ink MoU with IIMR
1616,16-09-2021,Gujarat: Cyber crimes spiked 64% during Covid-19 pandemic
1617,16-09-2021,Goa: Villa built in hurry during pandemic to be razed in 10 days
1618,16-09-2021,War room being prepared to check what goes on in city
1619,16-09-2021,"Tata Sons, group led by SpiceJet chief bid for Air India"
1620,16-09-2021,Mega event to mark 50 years of 1971 war from Saturday
1621,16-09-2021,Crime in Gujarat doubled in lockdown year: NCRB
1622,15-09-2021,Ganpati mandals opt for low-key celebrations and a few health drives amid the pandemic
1623,15-09-2021,NSE probes freak F&O trades
1624,15-09-2021,"Pandemic out, lifestyle diseases in?"
1625,14-09-2021,"Pune: Low pollution during lockdown linked to warmer seas, say studies"
1626,13-09-2021,Indie dogs find homes during the pandemic
1627,13-09-2021,"Pandemic hit eye donations in Telangana, rest of India"
1628,13-09-2021,"Mumbai: Tata Memorial Centre sees shortage of blood, asks for donations"
1629,13-09-2021,"Two Tihar inmates injured in clash, cops suspect gang war"
1630,13-09-2021,PWD rolls out renovation works at Maratha war memorial in Pune Cantonment
1631,13-09-2021,Uttar Pradesh govt claims spark war of words in Bengal
1632,12-09-2021,Polytechnic diploma courses: Semester exams cancelled amid pandemic
1633,12-09-2021,"Tackling pandemic with tech, care & compassion"
1634,12-09-2021,1971 Indo-Pak war veterans to be feted on Sept 14
1635,11-09-2021,Pandemic Hurts Poor Kids’ Chances To Study
1636,11-09-2021,Bitter lesson: Pandemic takes a toll on Tihar inmates’ education
1637,11-09-2021,‘Zara yaad karo qurbani’: 1965 war hero Abdul Hamid goes unsung on death anniversary
1638,11-09-2021,"Some relief in pandemic situation in Kerala, says CM Pinarayi Vijayan"
1639,11-09-2021,Wyoming troop deaths 20 years apart bookend Afghanistan war
1640,11-09-2021,Pandemic lessons: 'We need to look beyond clinical silos to value-based medicine'
1641,11-09-2021,20 years of 9/11: US's war on terror and the presidential flip-flops
1642,10-09-2021,Pune: Crippling supply chain dampens automobile sales in Vimannagar
1643,10-09-2021,"Mumbai: Tata Power, Lodha plan charging stations"
1644,09-09-2021,Pandemic takes its toll on kids’ handwriting
1645,09-09-2021,Coast gears up for Ganesh Chaturthi amidst pandemic
1646,07-09-2021,Mumbaikars gear up to welcome Ganpati Bappa amid the pandemic
1647,07-09-2021,War veterans celebrate 51st anniversary of passing out from OTS
1648,06-09-2021,Mixed reactions from Chennaiites for lockdown of beach on Sundays
1649,06-09-2021,Gujarat: Pandemic shows signs of stagnation
1650,05-09-2021,Gujarat: Gurus’ leap of imagination bridged the tech gap in pandemic
1651,05-09-2021,"‘Fought against Pakistan in 1965, I’m at war again’"
1652,05-09-2021,Uttar Pradesh: These teachers used novel ways to tackle pandemic challenge
1653,05-09-2021,‘The Kissing Booth’ author pens novel on lockdown love
1654,05-09-2021,Mumbai: New school of thought! Teachers take edu to poor kids in pandemic
1655,05-09-2021,New school of thought! Teachers in Maharashtra take education to poor kids in pandemic
1656,04-09-2021,"Sensex breaches 58,000 on RIL push"
1657,04-09-2021,"War of words between Cong, BJP continues over city’s devpt"
1658,04-09-2021,Pandemic taught the importance of being mentally strong
1659,04-09-2021,High cut-offs at Rajasthan University this year amid pandemic criterion in board exams
1660,03-09-2021,"Gautam Navlakha will be taken to Tata hospital for tests, Bombay HC told"
1661,03-09-2021,Pandemic boosted e-transactions in a way even demonetization couldn’t
1662,02-09-2021,Fear of another lockdown has Kannada filmmakers wrapping up shoots in record time
1663,02-09-2021,Bengali film on lockdown life to compete in Busan film fest
1664,02-09-2021,Appeals against 54 lockdown violators rejected by court
1665,01-09-2021,"Bull run: Another day of sensex, Nifty highs"
1666,01-09-2021,Ahmedabad: Karnavati Club reports profit in pandemic year
1667,01-09-2021,Physiotherapists undertake tele-rehabilitation amidst pandemic
1668,01-09-2021,"Take steps now to control crowds or pandemic will worsen, warns Bombay high court"
1669,01-09-2021,UP economy on fast track despite pandemic jolts
1670,31-10-2021,Swimmers embrace the sea to tide over pool & pandemic blues
1671,31-10-2021,Pandemic gives the bhoot economy a boost
1672,30-10-2021,Veterans from the ‘Born to battle’ course pay tribute to war heroes
1673,30-10-2021,Artillery Centre lines up events in memory of Indo-Pak war
1674,30-10-2021,Pandemic effect? Deaths by suicide in Delhi went up 24% in 2020
1675,30-10-2021,Six out of 10 suicides in Maharashtra in 2020 pandemic year among poor
1676,29-10-2021,Tata Consumer Products to transition ‘Tata Cha’ business to Indian Hotels Company
1677,29-10-2021,Tata Motors launches 21 new models and variants as CV demand picks up after 2 years
1678,29-10-2021,Sensex crashes 1k pts on FPI selling
1679,29-10-2021,Senior PI shunted for shielding goons in gang war
1680,29-10-2021,"Sensex crashes 1k points, below 60k"
1681,28-10-2021,"Mumbai: MHT-CET results improve in pandemic year; 28 in state, 8 in city bag 100 percentile"
1682,28-10-2021,Congress Singhbhum MP lists party’s feats during pandemic
1683,27-10-2021,‘NEW’ is my post lockdown mantra
1684,27-10-2021,Delhi: Two gunrunners held with arms meant for use in gang war
1685,26-10-2021,Mumbai: Tata crosses 1k EV charge points
1686,26-10-2021,Pilonidal cyst cases surge in students during pandemic
1687,26-10-2021,Kovai lads pedal to Kargil to pay tribute to war hero
1688,25-10-2021,"Tatas Motors to invest Rs 15,000 crore in electric vehicles"
1689,25-10-2021,Bitter exchange: TRS-BJP war of words intensifies
1690,25-10-2021,"Four Gogi men held in Rohini, Delhi cops say gang war averted"
1691,25-10-2021,Maharashtra: College trustee donates Rs 50 lakh to Tata Hospital for flouting norms
1692,24-10-2021,"Aides of Captain Amarinder, Sidhu in Twitter war over ex-CM’s Pakistan friend"
1693,24-10-2021,Need to standardise pandemic best practices: PM Modi to vaccine companies
1694,24-10-2021,NMMC has conducted over 20 lakh Covid tests since pandemic struck
1695,24-10-2021,Eye on Indo-Pacific: Indian & UK Navies in war games
1696,24-10-2021,Maharashtra Congress chief Nana Patole slam Centre over pandemic
1697,24-10-2021,Austrian chancellor threatens lockdown for unvaccinated
1698,23-10-2021,Mehendiwallas across NCR: Our work has gone down by 40-50% during the pandemic
1699,23-10-2021,Mehendiwallas across NCR: Our work has gone down by 40-50% during the pandemic
1700,23-10-2021,Pandemic property boom: Beachside Maharashtra village house goes for Rs 80 crore
1701,21-10-2021,Senate report calls for charging Brazil leader Bolsonaro over Covid pandemic
1702,21-10-2021,Tatas to shift ready-to-eat biz to Tata Consumer
1703,21-10-2021,Tatas to shift ready-to-eat biz to Tata Consumer
1704,21-10-2021,Pandemic hasn’t held these postal employees back from doing job
1705,20-10-2021,HUL’s Q2 profit rises 9% amid high inflation
1706,20-10-2021,"Sensex scales 62k on volatile day, gains 12k points in 9 months"
1707,20-10-2021,"Sawant, Aleixo in war of words over forensic univ land"
1708,20-10-2021,No new daily Covid cases for first time in pandemic in Vadodara
1709,20-10-2021,"Kerala: Businessman slams unscientific lockdown on Facebook, ends life"
1710,19-10-2021,"Sensex up for 7th day, nears 62k"
1711,19-10-2021,Tata AIG rolls out drone insurance
1712,19-10-2021,FTII felicitates group of 1971 Indo-Pak war veterans
1713,19-10-2021,Kota Congress rival group’s poster war against mining minister
1714,18-10-2021,Patna: Trader who suffered losses during lockdown ends life
1715,18-10-2021,What it takes to be a war correspondent? Veteran explains
1716,18-10-2021,"As pandemic hit brakes on red-light areas, sex workers pushed out of cities"
1717,16-10-2021,Always have backup: Trip stacking emerges as a trend in the pandemic
1718,16-10-2021,City airport gets busy again as pandemic wanes
1719,16-10-2021,Delhi: DDMA extends Covid pandemic restrictions till October 31
1720,16-10-2021,Childline sees rise in complaints directly from kids since start of pandemic
1721,16-10-2021,"The pandemic was challenging both emotionally and financially, says Rohit Khurana"
1722,15-10-2021,Sensex goes past 61k as festive mood grips D-St
1723,15-10-2021,Mumbai: When will the Covid pandemic evolve to being endemic
1724,15-10-2021,Sensex goes past 61k as festive mood grips D-St
1725,15-10-2021,September wholesale inflation dips to 6-month low
1726,14-10-2021,"After Ladakh, India-China war of words on Naidu’s Arunachal trip"
1727,14-10-2021,"E-surge for Tata stocks, sensex at new peak too"
1728,14-10-2021,Kolhapur: MSRTC union blames salary delays as 24th staffer ends life since pandemic
1729,14-10-2021,"Delhi: With pandemic in lead role, dhakis miss the beat for another season"
1730,13-10-2021,"Retail inflation at 5-month low in September, IIP up 11.9% in August"
1731,13-10-2021,Pune: Attractive ‘golu’ displays include traditional and pandemic themes
1732,12-10-2021,"Nifty vrooms past 18k for 1st time on auto, power stocks, ends lower"
1733,12-10-2021,Arthritis complications see rise after let-up in pandemic
1734,12-10-2021,"Citing pandemic losses, many traders stay open in Aurangabad"
1735,12-10-2021,Admin takes steps to ensure safe puja amid pandemic
1736,11-10-2021,RK Singh reads the riot act to Tata Power on blackout bogey
1737,11-10-2021,‘1962 war left a deep impact on Indian public’
1738,11-10-2021,"For Brig Gill, splinter through turban a reminder of war"
1739,11-10-2021,MVA & BJP engage in war of words on bandh
1740,10-10-2021,"Binge-watchers preferring genres like comedy and romance: Thriller, suspense genres take a back seat as anxiety cases rise amid pandemic"
1741,10-10-2021,"Binge-watchers preferring genres like comedy and romance: Thriller, suspense genres take a back seat as anxiety cases rise amid pandemic"
1742,10-10-2021,"Tata Power warns Delhi of outages, cites coal shortage"
1743,10-10-2021,Pandemic forced lakhs to seek mental health support in Maharashtra
1744,10-10-2021,Praful Patel hails move to sell AI to Tata
1745,09-10-2021,Tata cos add Rs 1L cr mcap since mid-Sept
1746,09-10-2021,Tata companies add Rs 1 lakh crore mcap since mid-September
1747,09-10-2021,Prashant Kishor’s tweet sparks war of words between TMC & Congress
1748,08-10-2021,Tata Motors to raise $1 billion to push EV play
1749,08-10-2021,Krishna prays to Chamundeshwari to save nation from pandemic
1750,07-10-2021,"Bengaluru: Diesel closes in on Rs 100/litre, transporters warn of inflation"
1751,07-10-2021,"Rising crude gives markets jitters, pulls sensex down, rupee near 6-month low of Rs 75 per dollar"
1752,07-10-2021,Pandemic could have long-term impact on kids’ mental health
1753,07-10-2021,Vishnu Manchu and Prakash Raj have a war of words ahead of MAA elections 2021
1754,04-10-2021,Maharashtra: Rs 41 crore pandemic aid given to 66k construction site workers
1755,04-10-2021,Uttar Pradesh govt to withdraw Epidemic Act cases filed during lockdown
1756,04-10-2021,"Isro commercial arm NSIL to launch first ‘demand-driven’ satellite, will lease it to Tata Sky"
1757,04-10-2021,"Isro commercial arm NSIL to launch first ‘demand-driven’ satellite, will lease it to Tata Sky"
1758,03-10-2021,West Bengal: TMC-BJP war of words over ‘man-made flood’
1759,02-10-2021,Indian Army pays tribute to 1967 war heroes
1760,02-10-2021,"Another pandemic batch starts college life, virtually in Kolkata"
1761,02-10-2021,"IT employees use lockdown to hone skills in AI, ML, data sciences"
1762,01-10-2021,"Toddlers at home, 70% preschools shut down during pandemic in Ahmedabad"
1763,01-10-2021,Tata Steel sells Singapore unit NatSteel
1764,01-10-2021,"New water pipelines, motors to boost supply in Dhayari, Raikar Mala"
1765,01-10-2021,"Army team completes 1,300 km cycleexpedition to mark 1971 war win"
1766,30-11-2021,Nasdaq suspends trading in Twitter as CEO steps down
1767,30-11-2021,"Omicron risk very high, may change pandemic course: WHO"
1768,30-11-2021,"Clear Yudh Samman Scheme to honour EC/SCC Pak war veterans, Patiala MP writes to Rajnath"
1769,30-11-2021,"RIL, Kotak help sensex gain 153 pts"
1770,30-11-2021,Mumbai: BMC’s war rooms gear up to battle Omicron
1771,30-11-2021,Mumbai: Life-saving drugs sent by post to HIV patients amid lockdown
1772,30-11-2021,Events in Pune to mark 50 years of 1971 war
1773,29-11-2021,"Delhi: Birdcount returns after pandemic break, some rare sightings delight enthusiasts"
1774,29-11-2021,"Birdcount returns after pandemic break, some rare sightings delight enthusiasts"
1775,28-11-2021,This automobile service station is indeed ‘special’
1776,28-11-2021,"Post pandemic break, winter bird count back in Delhi-NCR to take stock of species"
1777,28-11-2021,Qissagoi brings alive valour of soldiers in 1971 Indo-Pak War
1778,28-11-2021,"Northern Command chief meets Army veterans, war heroes"
1779,27-11-2021,"Sensex plunges 1,688 points as new virus variant spooks global markets"
1780,25-11-2021,Automobile bizman held in cheating case
1781,25-11-2021,‘Timely lockdown by PM saved millions of lives’
1782,24-11-2021,"Govinda Govinda’s dose of laughter will banish the lockdown hangover, says Thilak"
1783,24-11-2021,"In pandemic times, every viral pneumonia not Covid positive!"
1784,24-11-2021,"RIL, Bharti help sensex regain 1k pts"
1785,23-11-2021,Fed aims to prevent US inflation 'becoming entrenched': Powell
1786,23-11-2021,"Powell, Brainard nod to inflation threat in nomination remarks"
1787,23-11-2021,"RIL slides on Aramco deal review, triggers 1,  1 70-point sensex crash"
1788,23-11-2021,Tamil Nadu on mission to retrieve education lost in pandemic
1789,23-11-2021,"Automobile breaking market crackdown: Another major player falls in police net, property worth Rs 10cr seized"
1790,22-11-2021,A stark view of the post pandemic world on stage
1791,22-11-2021,Gujarat’s stock investors on BSE set to touch 1 crore-mark
1792,22-11-2021,"First to close, last to open: Theatres still reeling under pandemic cloud"
1793,22-11-2021,Zadipatti theatre restarts with pomp after pandemic
1794,22-11-2021,Austria begins national lockdown to fight surging infections
1795,21-11-2021,Covid pandemic affects Kochi corporation’s property tax collection
1796,21-11-2021,"Karnataka: Rise in kids surrendered, adopted post pandemic in Haveri"
1797,20-11-2021,Paavana’s next is about life during lockdown
1798,20-11-2021,Pandemic pushed 60% students into child labour
1799,20-11-2021,"Pandemic turning into endemic in Chandigarh, feel experts"
1800,20-11-2021,"Delhi inflation lowest among metros, says deputy CM Manish Sisodia"
1801,20-11-2021,Pandemic blow blunted due to domestic tourism: Shripad Naik
1802,19-11-2021,"Bigg Boss 15: Jay Bhanushali tells Nishant Bhat, ‘I would be a fool to trust or be friends with Karan Kundrra anymore, it's a war now’"
1803,19-11-2021,Opposition ramps up war of words over Pathak’s posting
1804,18-11-2021,"US drug overdoses top 100,000 in pandemic year"
1805,18-11-2021,Indo-Bangla cycle expedition to commemorate 1971 Liberation War
1806,18-11-2021,JMM protests outside Tata Factories in Jamshedpur
1807,17-11-2021,NIFT Delhi hosts its first physical convocation amid pandemic
1808,17-11-2021,NIFT Delhi hosts its first physical convocation amid pandemic
1809,16-11-2021,Healthcare sector’s share in Gujarat’s CSR spend jumps to 55% after pandemic
1810,16-11-2021,"All must get ‘mini pad for life’, says Tata Group chairman at special AMU convocation"
1811,16-11-2021,"West Bengal: Battered by lockdown and cyclones, Boipara hopes business will return with reopening of campuses"
1812,15-11-2021,Indian patent filings grow despite pandemic
1813,15-11-2021,Kochi: Documentary presents work of students during lockdown
1814,15-11-2021,Impose lockdown to assess impact of local sources: BJP
1815,15-11-2021,Ahmedabad schools grapple with learning loss issues due to pandemic
1816,15-11-2021,"Under house arrest, pandemic hits kids’ mental health: Experts"
1817,14-11-2021,"Stop farm fires, ban vehicles, declare lockdown for a few days: SC"
1818,14-11-2021,"Amid paddy war with Centre, Telangana CM K Chandrasekhar Rao to skip SZC meet today"
1819,13-11-2021,Tata Consumer to buy Tata Q from group co
1820,13-11-2021,"Retail inflation up at 4.5% in October, IIP slows in September"
1821,13-11-2021,Kolkata: Pandemic isolation stunting speech skills in kids
1822,12-11-2021,"Bengal guv, govt in war of words on investments"
1823,11-11-2021,Tax cuts on fuel improve inflation outlook: RBI governor
1824,10-11-2021,256 Karnataka kids found homes in 2020-21 in the midst of pandemic
1825,10-11-2021,Cyber crime cases highest in Covid pandemic period: RTI query
1826,10-11-2021,"Madurai doctors use tech to treat 40,000 patients during pandemic"
1827,10-11-2021,Delhi government fast-tracks relief for those ravaged by Covid-19 pandemic
1828,10-11-2021,Youth Congress starts campaign targeting BJP over inflation
1829,10-11-2021,Fishermen to get subsidy for canoe motors
1830,09-11-2021,Pandemic makes drive-in cinema popular
1831,09-11-2021,"Bengaluru: Early marriages to quitting studies, kids share pandemic woes"
1832,09-11-2021,Pandemic effect? Naga Pratishta puja now costs a bomb in Hyderabad
1833,09-11-2021,Youth Cong to take on BJP over inflation
1834,09-11-2021,FIR against man for violating lockdown norms quashed by HC
1835,09-11-2021,TN ministers in war of words with former AIADMK counterparts
1836,08-11-2021,"Telangana CM K Chandrasekhar Rao goes to war with BJP on fuel prices, farm laws, paddy"
1837,08-11-2021,"Bigg Boss 15: Former friends Jay Bhanushali and Vishal Kotian get into a war of words; latter says, “Tere character se baas aa rahi hai”"
1838,07-11-2021,"Nawab Malik seeks another SIT inquiry, declares war on Sameer Wankhede's ‘private army’"
1839,07-11-2021,Farmers’ stir & inflation to top agenda at BJP key meet today
1840,07-11-2021,Karnataka: Yakshagana artistes set to reap paddy they sowed during pandemic-induced lockdown
1841,06-11-2021,"Hooch deaths: Opposition, NDA netas in war of words"
1842,06-11-2021,Chhath arrangements on war footing
1843,06-11-2021,Ranchi: Chhath puja arrangements on war footing
1844,06-11-2021,"With 82 new Covid cases, Thane district records lowest daily count since outbreak of pandemic"
1845,06-11-2021,"Victory torch of 1971 war reaches Agartala, homage paid to martyrs"
1846,05-11-2021,"Restaurant industry shrugs off pandemic blues, serves up new outlets in Kolkata"
1847,05-11-2021,"US stocks: S&P 500, Nasdaq extend record streaks"
1848,05-11-2021,Inflation at 13-year high in OECD area
1849,04-11-2021,Federal Reserve to begin slowing economic aid as inflation worries rise
1850,04-11-2021,"Federal Reserve unveils bond-buying 'taper,' holds to 'transitory' inflation belief"
1851,04-11-2021,"Federal Reserve unveils bond-buying 'taper,' holds to 'transitory' inflation belief"
1852,04-11-2021,"Sensex ends Samvat 2077 38% higher, best in 12 years"
1853,03-11-2021,Northern Army commander interacts with Kargil War Veer Naris
1854,03-11-2021,Delay in communication of bail orders should be addressed on war footing: Justice Chandrachud
1855,02-11-2021,Sensex gains 832 pts after 3 days of loss
1856,01-11-2021,B’desh war veteran doc duped of Rs4L by ‘spiritual healers’
1857,31-12-2021,"Telangana: 4th Omicron case in Sircilla, another village in lockdown"
1858,31-12-2021,Lockdown if positivity above 10% or 40% oxygen bed occupied
1859,30-12-2021,"In pandemic yr, MP earned 12,400cr in taxes on fuel"
1860,30-12-2021,BJP-SP campaign war to peak with Yogi Adityanath’s rally in Azam bastion
1861,30-12-2021,BJP-SP campaign war to peak with Yogi’s rally in Azam bastion
1862,29-12-2021,Air pollution in parts of India went up during lockdown
1863,29-12-2021,India Inc needs to pick up pace to win war for talent
1864,29-12-2021,Third wave of Covid pandemic has already begun in Bihar: Nitish Kumar
1865,29-12-2021,Pandemic cuts strings of Surat’s kite business
1866,29-12-2021,SBI Foundation supports CCMB in setting up CoE for Genomics Guided Pandemic Prevention
1867,28-12-2021,Tata Group chairman N Chandrasekaran lists 4 themes for Tata Group for next year
1868,28-12-2021,"50 years on, veteran revisits 1971 Indo-Pak war that cost him an eye"
1869,28-12-2021,Gujarat: Tata Group to set up hotel near Statue of Unity
1870,28-12-2021,Telangana: Rachakonda sees rise in crime rate after pandemic lull
1871,28-12-2021,World War II veteran from Jhunjhunu to get war disability pension
1872,27-12-2021,"The pandemic was a blessing in some ways for the industry, say musicians"
1873,27-12-2021,Telangana: School managements discuss ways to overcome pandemic challenges
1874,27-12-2021,80% cabs stopped plying during pandemic
1875,26-12-2021,"Lockdown only if oxygen need rises, says Maharashtra health minister Rajesh Tope"
1876,26-12-2021,Christmas in Dharwad: Devotees offer prayers for an end to pandemic
1877,26-12-2021,Min: May go for lockdown if O2 need rises to 500MT
1878,26-12-2021,"‘Can’t afford another lockdown in New Year, taking vaccine only way out’"
1879,24-12-2021,Centre considering night lockdown in Mumbai: Ajit; urges legislators to mask up
1880,24-12-2021,Telangana: Sircilla village in lockdown after Omicron case
1881,24-12-2021,"Shooter held, cops say gang war averted"
1882,23-12-2021,Doon medical college preparing Covid war room
1883,23-12-2021,Christian community plans big for Xmas after a turnaround in pandemic situation
1884,23-12-2021,Mumbai: 22 trees cut in Parel for Tata Memorial hospital
1885,22-12-2021,"Revive Covid curbs, activate war rooms: Centre to states"
1886,22-12-2021,Sensex up 497 points amid volatility
1887,22-12-2021,Mulayam Singh Yadav-RSS chief Mohan Bhagwat photo-op sparks twitter war
1888,22-12-2021,Kant lauds Yogi govt for corona pandemic mgmt
1889,21-12-2021,"Sensex sinks 1,200 points on global selloff over Omicron"
1890,21-12-2021,Monday blues: Stocks of city cos sink as Sensex tanks
1891,20-12-2021,ESG’s film club resumes weekly screenings after pandemic break
1892,19-12-2021,Two shot dead in gang war in Patna
1893,18-12-2021,"Sensex falls 889 pts on Fed move, biggest FPI selloff since March ’20"
1894,18-12-2021,Cong minister boasts about Gehlot’s ‘noble’ governance during Pandemic
1895,18-12-2021,Delhi: Tata Power to conduct Lok Adalat on theft cases
1896,18-12-2021,"Kolkata: After pandemic blow, poll business boost for Burrabazar trade hub"
1897,18-12-2021,"1971 batch of IMA reunites at academy after 50 years, relives memories of B'desh war"
1898,16-12-2021,Fed sees three rate hikes in 2022 as inflation battle begins
1899,16-12-2021,Rs 17cr accident insurance claims paid in Guj since pandemic
1900,16-12-2021,Army veteran recalls incendiary bombing during the 1971 war
1901,16-12-2021,LU chair after ’71 war hero Sam Manekshaw
1902,15-12-2021,"In ‘a first’, Tata Power installs submersible substation in Delhi"
1903,14-12-2021,Tata Cha outlets to be known as Qmin
1904,14-12-2021,HC: Maharashtra was pioneer in tackling pandemic
1905,14-12-2021,War of words between Cong and BJP ahead of MLC poll result
1906,14-12-2021,"Inflation soaring since 2016, PM & FM do not know what to do, says Subramanian Swamy"
1907,13-12-2021,"India won direct war against Pak, will win ‘indirect’ war too: Rajnath Singh"
1908,13-12-2021,NMC to restart war rooms at 6 divisions
1909,13-12-2021,Lockdown prompts teacher to cultivate organic ginger
1910,13-12-2021,"Since pandemic struck, inmates at 3 Delhi jails earned Rs 33 crore in wages"
1911,12-12-2021,"1971 war veterans dedicate airdrop to Gen Rawat, others"
1912,12-12-2021,"Jaipur: Over 5,000 cops for Congress rally against inflation"
1913,12-12-2021,IMA institutes Bangla medal to mark '71 war victory
1914,10-12-2021,Pandemic a boon for the antiques business in city
1915,09-12-2021,"Sensex surges 1,016 pts on RBI move, US rally"
1916,09-12-2021,"Overarching priority is growth, inflation a concern: RBI guv Das"
1917,09-12-2021,"Sensex surges 1,016 pts on RBI move, US rally"
1918,09-12-2021,"Rajesh Tope: No Covid-19 lockdown in Maharashtra as of now, only enhanced testing"
1919,09-12-2021,Jaisalmer admn to host half marathon at Longewala war area on Dec 25
1920,09-12-2021,Cong tribute to war heroes
1921,09-12-2021,Maharashtra: Health minister Tope rules out lockdown over Omicron
1922,08-12-2021,Pandemic boosts super-rich share of global wealth
1923,08-12-2021,Sensex rebounds 887 pts as Omicron fears recede
1924,08-12-2021,"CM Jagan Mohan Reddy says pandemic laid Rs 30,000 crore burden on AP, hails banking sector"
1925,08-12-2021,Local panels to help handle pandemic
1926,08-12-2021,"Telangana: Pandemic gives big push to pharma courses, grads"
1927,08-12-2021,"Mumbai: Fifty years on, 1971 war hero’s kin converge on road named after him"
1928,07-12-2021,"Sensex dives 949 pts over inflation, Omicron worries"
1929,07-12-2021,Ex-Armymen to observe 50th anniv of 1971 war
1930,07-12-2021,1971 war widows fetedfor their grit & struggle
1931,06-12-2021,Family beats salary in pandemic times
1932,06-12-2021,"Delhi: Notorious shooter arrested, cops say gang war averted"
1933,06-12-2021,Shah meets 1971 India-Pak War hero Bhairon Singh Rathore
1934,06-12-2021,Jharkhand: Tata Steel hires 14 transgenders as heavy machinery operators
1935,05-12-2021,Bangladesh war veterans recall testing times from 1971 battleground
1936,04-12-2021,"Pandemic a roadblock for social inclusion of disabled, say experts"
1937,04-12-2021,"Mumbai: 24 ward war rooms abuzz again, dial 3,000 international flyers"
1938,04-12-2021,Under the radar: Hero of 1971 war recalls Karachi surgical strike
1939,03-12-2021,"Sensex up 1,400 points in 2 days as desi funds step up buying"
1940,03-12-2021,Sensex up 1.4k pts in 2 days as desi funds step up buying
1941,03-12-2021,"Uttar Pradesh: Covid pandemic migration trauma worse than partition, says Akhilesh Yadav"
1942,02-12-2021,World War II veteran to get arrears within six months with 8% pa interest: AFT
1943,02-12-2021,Sensex up 620 pts on robust Q2 GDP growth
1944,02-12-2021,Sensex up 620 points on robust Q2 GDP growth
1945,02-12-2021,Unsafe for Frontier Gandhi’s kin to visit Pak during pandemic in Mumbai: HC
1946,01-12-2021,"Maharashtra may have missed 10,000 new HIV cases in pandemic year"
1947,01-12-2021,Nov ends up best ever month in pandemic after Apirl 2020 for Vid
1948,01-12-2021,Uttarakhand: Conducting Char Dham Yatra during pandemic an achievement for Devasthanam Board
1949,01-12-2021,"Cycle ban back after pandemic break, 71 Kolkata roads on cop list"
